COD_TOURNEY_ID,DES_TOURNEY_NAME,DES_TOURNEY_LEVEL,NUM_TOURNEY_DRAW_SIZE,DES_TOURNEY_SURFACE,FLAG_TOURNEY_IS_INDOOR,REF_YEAR,DATE_INGESTION
2013-2276,Zagreb,A,28.0,Hard,False,2013,2026-08-22
2013-301,Auckland,A,28.0,Hard,False,2013,2026-08-22
2013-308,Munich,A,28.0,Clay,False,2013,2026-08-22
2013-311,Queen's Club,A,56.0,Grass,False,2013,2026-08-22
2013-314,Gstaad,A,28.0,Clay,False,2013,2026-08-22
2013-315,Newport,A,32.0,Grass,False,2013,2026-08-22
2013-316,Bastad,A,28.0,Clay,False,2013,2026-08-22
2013-319,Kitzbuhel,A,28.0,Clay,False,2013,2026-08-22
2013-321,Stuttgart,A,28.0,Clay,False,2013,2026-08-22
2013-328,Basel,A,32.0,Hard,False,2013,2026-08-22
2013-329,Tokyo,A,32.0,Hard,False,2013,2026-08-22
2013-337,Vienna,A,28.0,Hard,False,2013,2026-08-22
2013-338,Sydney,A,28.0,Hard,False,2013,2026-08-22
2013-339,Brisbane,A,28.0,Hard,False,2012,2026-08-22
2013-341,Metz,A,28.0,Hard,False,2013,2026-08-22
2013-352,Paris Masters,M,48.0,Hard,False,2013,2026-08-22
2013-360,Casablanca,A,28.0,Clay,False,2013,2026-08-22
2013-375,Montpellier,A,28.0,Hard,False,2013,2026-08-22
2013-402,Memphis,A,32.0,Hard,False,2013,2026-08-22
2013-403,Miami Masters,M,96.0,Hard,False,2013,2026-08-22
2013-404,Indian Wells Masters,M,96.0,Hard,False,2013,2026-08-22
2013-407,Rotterdam,A,32.0,Hard,False,2013,2026-08-22
2013-410,Monte Carlo Masters,M,56.0,Clay,False,2013,2026-08-22
2013-414,Hamburg,A,48.0,Clay,False,2013,2026-08-22
2013-416,Rome Masters,M,56.0,Clay,False,2013,2026-08-22
2013-418,Washington,A,48.0,Hard,False,2013,2026-08-22
2013-421,Canada Masters,M,56.0,Hard,False,2013,2026-08-22
2013-422,Cincinnati Masters,M,56.0,Hard,False,2013,2026-08-22
2013-424,San Jose,A,28.0,Hard,False,2013,2026-08-22
2013-425,Barcelona,A,48.0,Clay,False,2013,2026-08-22
2013-429,Stockholm,A,28.0,Hard,False,2013,2026-08-22
2013-438,Moscow,A,28.0,Hard,False,2013,2026-08-22
2013-439,Umag,A,28.0,Clay,False,2013,2026-08-22
2013-440,s Hertogenbosch,A,32.0,Grass,False,2013,2026-08-22
2013-451,Doha,A,32.0,Hard,False,2012,2026-08-22
2013-468,Estoril,A,28.0,Clay,False,2013,2026-08-22
2013-495,Dubai,A,32.0,Hard,False,2013,2026-08-22
2013-496,Marseille,A,28.0,Hard,False,2013,2026-08-22
2013-499,Delray Beach,A,32.0,Hard,False,2013,2026-08-22
2013-500,Halle,A,28.0,Grass,False,2013,2026-08-22
2013-5014,Shanghai Masters,M,56.0,Hard,False,2013,2026-08-22
2013-505,Santiago,A,28.0,Clay,False,2013,2026-08-22
2013-506,Buenos Aires,A,32.0,Clay,False,2013,2026-08-22
2013-520,Roland Garros,G,128.0,Clay,False,2013,2026-08-22
2013-533,Sao Paulo,A,28.0,Clay,False,2013,2026-08-22
2013-540,Wimbledon,G,128.0,Grass,False,2013,2026-08-22
2013-560,US Open,G,128.0,Hard,False,2013,2026-08-22
2013-568,St. Petersburg,A,32.0,Hard,False,2013,2026-08-22
2013-573,Valencia,A,32.0,Hard,False,2013,2026-08-22
2013-580,Australian Open,G,128.0,Hard,False,2013,2026-08-22
2013-6003,Kuala Lumpur,A,28.0,Hard,False,2013,2026-08-22
2013-605,Tour Finals,F,8.0,Hard,False,2013,2026-08-22
2013-6116,Atlanta,A,28.0,Hard,False,2013,2026-08-22
2013-6120,Nice,A,28.0,Clay,False,2013,2026-08-22
2013-6242,Winston-Salem,A,48.0,Hard,False,2013,2026-08-22
2013-6718,Bogota,A,28.0,Hard,False,2013,2026-08-22
2013-717,Houston,A,28.0,Clay,False,2013,2026-08-22
2013-741,Eastbourne,A,28.0,Grass,False,2013,2026-08-22
2013-747,Beijing,A,32.0,Hard,False,2013,2026-08-22
2013-773,Bucharest,A,28.0,Clay,False,2013,2026-08-22
2013-807,Acapulco,A,32.0,Clay,False,2013,2026-08-22
2013-891,Chennai,A,28.0,Hard,False,2012,2026-08-22
2014-1536,Madrid Masters,M,56.0,Clay,False,2014,2026-08-22
2014-2276,Zagreb,A,28.0,Hard,False,2014,2026-08-22
2014-301,Auckland,A,28.0,Hard,False,2014,2026-08-22
2014-308,Munich,A,28.0,Clay,False,2014,2026-08-22
2014-311,Queen's Club,A,56.0,Grass,False,2014,2026-08-22
2014-314,Gstaad,A,28.0,Clay,False,2014,2026-08-22
2014-315,Newport,A,32.0,Grass,False,2014,2026-08-22
2014-316,Bastad,A,28.0,Clay,False,2014,2026-08-22
2014-319,Kitzbuhel,A,28.0,Clay,False,2014,2026-08-22
2014-321,Stuttgart,A,28.0,Clay,False,2014,2026-08-22
2014-328,Basel,A,32.0,Hard,False,2014,2026-08-22
2014-329,Tokyo,A,32.0,Hard,False,2014,2026-08-22
2014-337,Vienna,A,28.0,Hard,False,2014,2026-08-22
2014-338,Sydney,A,28.0,Hard,False,2014,2026-08-22
2014-339,Brisbane,A,28.0,Hard,False,2013,2026-08-22
2014-341,Metz,A,28.0,Hard,False,2014,2026-08-22
2014-352,Paris Masters,M,48.0,Hard,False,2014,2026-08-22
2014-360,Casablanca,A,28.0,Clay,False,2014,2026-08-22
2014-375,Montpellier,A,28.0,Hard,False,2014,2026-08-22
2014-402,Memphis,A,28.0,Hard,False,2014,2026-08-22
2014-403,Miami Masters,M,96.0,Hard,False,2014,2026-08-22
2014-404,Indian Wells Masters,M,96.0,Hard,False,2014,2026-08-22
2014-407,Rotterdam,A,32.0,Hard,False,2014,2026-08-22
2014-410,Monte Carlo Masters,M,56.0,Clay,False,2014,2026-08-22
2014-414,Hamburg,A,48.0,Clay,False,2014,2026-08-22
2014-416,Rome Masters,M,56.0,Clay,False,2014,2026-08-22
2014-418,Washington,A,48.0,Hard,False,2014,2026-08-22
2014-421,Canada Masters,M,56.0,Hard,False,2014,2026-08-22
2014-422,Cincinnati Masters,M,56.0,Hard,False,2014,2026-08-22
2014-425,Barcelona,A,48.0,Clay,False,2014,2026-08-22
2014-429,Stockholm,A,28.0,Hard,False,2014,2026-08-22
2014-438,Moscow,A,28.0,Hard,False,2014,2026-08-22
2014-439,Umag,A,28.0,Clay,False,2014,2026-08-22
2014-440,s Hertogenbosch,A,32.0,Grass,False,2014,2026-08-22
2014-451,Doha,A,32.0,Hard,False,2013,2026-08-22
2014-468,Estoril,A,28.0,Clay,False,2014,2026-08-22
2014-495,Dubai,A,32.0,Hard,False,2014,2026-08-22
2014-496,Marseille,A,28.0,Hard,False,2014,2026-08-22
2014-499,Delray Beach,A,32.0,Hard,False,2014,2026-08-22
2014-500,Halle,A,28.0,Grass,False,2014,2026-08-22
2014-5014,Shanghai Masters,M,56.0,Hard,False,2014,2026-08-22
2014-505,Vina del Mar,A,28.0,Clay,False,2014,2026-08-22
2014-506,Buenos Aires,A,32.0,Clay,False,2014,2026-08-22
2014-520,Roland Garros,G,128.0,Clay,False,2014,2026-08-22
2014-533,Sao Paulo,A,28.0,Clay,False,2014,2026-08-22
2014-540,Wimbledon,G,128.0,Grass,False,2014,2026-08-22
2014-560,US Open,G,128.0,Hard,False,2014,2026-08-22
2014-573,Valencia,A,32.0,Hard,False,2014,2026-08-22
2014-580,Australian Open,G,128.0,Hard,False,2014,2026-08-22
2014-6003,Kuala Lumpur,A,28.0,Hard,False,2014,2026-08-22
2014-605,Tour Finals,F,8.0,Hard,False,2014,2026-08-22
2014-6116,Atlanta,A,28.0,Hard,False,2014,2026-08-22
2014-6120,Nice,A,28.0,Clay,False,2014,2026-08-22
2014-6242,Winston-Salem,A,48.0,Hard,False,2014,2026-08-22
2014-6718,Bogota,A,28.0,Hard,False,2014,2026-08-22
2014-6932,Rio de Janeiro,A,32.0,Clay,False,2014,2026-08-22
2014-6967,Shenzhen,A,28.0,Hard,False,2014,2026-08-22
2014-717,Houston,A,28.0,Clay,False,2014,2026-08-22
2014-741,Eastbourne,A,28.0,Grass,False,2014,2026-08-22
2014-747,Beijing,A,32.0,Hard,False,2014,2026-08-22
2014-773,Bucharest,A,28.0,Clay,False,2014,2026-08-22
2014-807,Acapulco,A,32.0,Hard,False,2014,2026-08-22
2014-891,Chennai,A,28.0,Hard,False,2013,2026-08-22
2015-1536,Madrid Masters,M,56.0,Clay,False,2015,2026-08-22
2015-2276,Zagreb,A,28.0,Hard,False,2015,2026-08-22
2015-301,Auckland,A,28.0,Hard,False,2015,2026-08-22
2015-308,Munich,A,28.0,Clay,False,2015,2026-08-22
2015-311,Queen's Club,A,32.0,Grass,False,2015,2026-08-22
2015-314,Gstaad,A,28.0,Clay,False,2015,2026-08-22
2015-315,Newport,A,32.0,Grass,False,2015,2026-08-22
2015-316,Bastad,A,28.0,Clay,False,2015,2026-08-22
2015-319,Kitzbuhel,A,28.0,Clay,False,2015,2026-08-22
2015-321,Stuttgart,A,28.0,Grass,False,2015,2026-08-22
2015-322,Geneva,A,28.0,Clay,False,2015,2026-08-22
2015-328,Basel,A,32.0,Hard,False,2015,2026-08-22
2015-329,Tokyo,A,32.0,Hard,False,2015,2026-08-22
2015-337,Vienna,A,32.0,Hard,False,2015,2026-08-22
2015-338,Sydney,A,28.0,Hard,False,2015,2026-08-22
2015-339,Brisbane,A,28.0,Hard,False,2015,2026-08-22
2015-341,Metz,A,28.0,Hard,False,2015,2026-08-22
2015-352,Paris Masters,M,48.0,Hard,False,2015,2026-08-22
2015-360,Casablanca,A,28.0,Clay,False,2015,2026-08-22
2015-375,Montpellier,A,28.0,Hard,False,2015,2026-08-22
2015-402,Memphis,A,28.0,Hard,False,2015,2026-08-22
2015-403,Miami Masters,M,96.0,Hard,False,2015,2026-08-22
2015-404,Indian Wells Masters,M,96.0,Hard,False,2015,2026-08-22
2015-407,Rotterdam,A,32.0,Hard,False,2015,2026-08-22
2015-410,Monte Carlo Masters,M,56.0,Clay,False,2015,2026-08-22
2015-414,Hamburg,A,32.0,Clay,False,2015,2026-08-22
2015-416,Rome Masters,M,56.0,Clay,False,2015,2026-08-22
2015-418,Washington,A,48.0,Hard,False,2015,2026-08-22
2015-421,Canada Masters,M,56.0,Hard,False,2015,2026-08-22
2015-422,Cincinnati Masters,M,56.0,Hard,False,2015,2026-08-22
2015-425,Barcelona,A,48.0,Clay,False,2015,2026-08-22
2015-429,Stockholm,A,28.0,Hard,False,2015,2026-08-22
2015-438,Moscow,A,28.0,Hard,False,2015,2026-08-22
2015-439,Umag,A,28.0,Clay,False,2015,2026-08-22
2015-440,s Hertogenbosch,A,28.0,Grass,False,2015,2026-08-22
2015-451,Doha,A,32.0,Hard,False,2015,2026-08-22
2015-495,Dubai,A,32.0,Hard,False,2015,2026-08-22
2015-496,Marseille,A,28.0,Hard,False,2015,2026-08-22
2015-499,Delray Beach,A,32.0,Hard,False,2015,2026-08-22
2015-500,Halle,A,32.0,Grass,False,2015,2026-08-22
2015-5014,Shanghai Masters,M,56.0,Hard,False,2015,2026-08-22
2015-506,Buenos Aires,A,28.0,Clay,False,2015,2026-08-22
2015-520,Roland Garros,G,128.0,Clay,False,2015,2026-08-22
2015-533,Sao Paulo,A,28.0,Clay,False,2015,2026-08-22
2015-540,Wimbledon,G,128.0,Grass,False,2015,2026-08-22
2015-560,US Open,G,128.0,Hard,False,2015,2026-08-22
2015-568,St. Petersburg,A,28.0,Hard,False,2015,2026-08-22
2015-573,Valencia,A,28.0,Hard,False,2015,2026-08-22
2015-580,Australian Open,G,128.0,Hard,False,2015,2026-08-22
2015-6003,Kuala Lumpur,A,28.0,Hard,False,2015,2026-08-22
2015-605,Tour Finals,F,8.0,Hard,False,2015,2026-08-22
2015-6116,Atlanta,A,28.0,Hard,False,2015,2026-08-22
2015-6120,Nice,A,28.0,Clay,False,2015,2026-08-22
2015-6242,Winston-Salem,A,48.0,Hard,False,2015,2026-08-22
2015-6718,Bogota,A,28.0,Hard,False,2015,2026-08-22
2015-6932,Rio de Janeiro,A,32.0,Clay,False,2015,2026-08-22
2015-6967,Shenzhen,A,28.0,Hard,False,2015,2026-08-22
2015-7161,Quito,A,28.0,Clay,False,2015,2026-08-22
2015-7163,Istanbul,A,28.0,Clay,False,2015,2026-08-22
2015-717,Houston,A,28.0,Clay,False,2015,2026-08-22
2015-7290,Estoril,A,28.0,Clay,False,2015,2026-08-22
2015-741,Nottingham,A,48.0,Grass,False,2015,2026-08-22
2015-747,Beijing,A,32.0,Hard,False,2015,2026-08-22
2015-773,Bucharest,A,28.0,Clay,False,2015,2026-08-22
2015-807,Acapulco,A,32.0,Hard,False,2015,2026-08-22
2015-891,Chennai,A,28.0,Hard,False,2015,2026-08-22
2016-0301,Auckland,A,32.0,Hard,False,2016,2026-08-22
2016-0308,Munich,A,32.0,Clay,False,2016,2026-08-22
2016-0311,Queen's Club,A,32.0,Grass,False,2016,2026-08-22
2016-0314,Gstaad,A,32.0,Clay,False,2016,2026-08-22
2016-0315,Newport,A,32.0,Grass,False,2016,2026-08-22
2016-0316,Bastad,A,32.0,Clay,False,2016,2026-08-22
2016-0319,Kitzbuhel,A,32.0,Clay,False,2016,2026-08-22
2016-0321,Stuttgart,A,32.0,Grass,False,2016,2026-08-22
2016-0322,Geneva,A,32.0,Clay,False,2016,2026-08-22
2016-0328,Basel,A,32.0,Hard,False,2016,2026-08-22
2016-0329,Tokyo,A,32.0,Hard,False,2016,2026-08-22
2016-0337,Vienna,A,32.0,Hard,False,2016,2026-08-22
2016-0341,Metz,A,32.0,Hard,False,2016,2026-08-22
2016-0352,Paris Masters,M,64.0,Hard,False,2016,2026-08-22
2016-0360,Marrakech,A,32.0,Clay,False,2016,2026-08-22
2016-0375,Montpellier,A,32.0,Hard,False,2016,2026-08-22
2016-0402,Memphis,A,32.0,Hard,False,2016,2026-08-22
2016-0407,Rotterdam,A,32.0,Hard,False,2016,2026-08-22
2016-0410,Monte Carlo Masters,M,64.0,Clay,False,2016,2026-08-22
2016-0414,Hamburg,A,32.0,Clay,False,2016,2026-08-22
2016-0421,Canada Masters,M,64.0,Hard,False,2016,2026-08-22
2016-0425,Barcelona,A,64.0,Clay,False,2016,2026-08-22
2016-0429,Stockholm,A,32.0,Hard,False,2016,2026-08-22
2016-0439,Umag,A,32.0,Clay,False,2016,2026-08-22
2016-0451,Doha,A,32.0,Hard,False,2016,2026-08-22
2016-0495,Dubai,A,32.0,Hard,False,2016,2026-08-22
2016-0496,Marseille,A,32.0,Hard,False,2016,2026-08-22
2016-0499,Delray Beach,A,32.0,Hard,False,2016,2026-08-22
2016-0500,Halle,A,32.0,Grass,False,2016,2026-08-22
2016-0506,Buenos Aires,A,32.0,Clay,False,2016,2026-08-22
2016-0533,Sao Paulo,A,32.0,Clay,False,2016,2026-08-22
2016-0568,St. Petersburg,A,32.0,Hard,False,2016,2026-08-22
2016-0605,Tour Finals,F,8.0,Hard,False,2016,2026-08-22
2016-0717,Houston,A,32.0,Clay,False,2016,2026-08-22
2016-0741,Nottingham,A,64.0,Grass,False,2016,2026-08-22
2016-0773,Bucharest,A,32.0,Clay,False,2016,2026-08-22
2016-0891,Chennai,A,32.0,Hard,False,2016,2026-08-22
2016-5014,Shanghai Masters,M,64.0,Hard,False,2016,2026-08-22
2016-520,Roland Garros,G,128.0,Clay,False,2016,2026-08-22
2016-540,Wimbledon,G,128.0,Grass,False,2016,2026-08-22
2016-560,US Open,G,128.0,Hard,False,2016,2026-08-22
2016-580,Australian Open,G,128.0,Hard,False,2016,2026-08-22
2016-6116,Atlanta,A,32.0,Hard,False,2016,2026-08-22
2016-6120,Nice,A,32.0,Clay,False,2016,2026-08-22
2016-6242,Winston-Salem,A,64.0,Hard,False,2016,2026-08-22
2016-6967,Shenzhen,A,32.0,Hard,False,2016,2026-08-22
2016-7161,Quito,A,32.0,Clay,False,2016,2026-08-22
2016-7163,Istanbul,A,32.0,Clay,False,2016,2026-08-22
2016-7290,Estoril,A,32.0,Clay,False,2016,2026-08-22
2016-7434,Sofia,A,32.0,Hard,False,2016,2026-08-22
2016-7480,Los Cabos,A,32.0,Hard,False,2016,2026-08-22
2016-7485,Antwerp,A,32.0,Hard,False,2016,2026-08-22
2016-7581,Chengdu,A,32.0,Hard,False,2016,2026-08-22
2016-M001,Sydney,A,32.0,Hard,False,2016,2026-08-22
2016-M004,Acapulco,A,32.0,Hard,False,2016,2026-08-22
2016-M006,Indian Wells Masters,M,128.0,Hard,False,2016,2026-08-22
2016-M007,Miami Masters,M,128.0,Hard,False,2016,2026-08-22
2016-M009,Rome Masters,M,64.0,Clay,False,2016,2026-08-22
2016-M010,s Hertogenbosch,A,32.0,Grass,False,2016,2026-08-22
2016-M014,Moscow,A,32.0,Hard,False,2016,2026-08-22
2016-M015,Beijing,A,32.0,Hard,False,2016,2026-08-22
2016-M020,Brisbane,A,32.0,Hard,False,2016,2026-08-22
2016-M021,Madrid Masters,M,64.0,Clay,False,2016,2026-08-22
2016-M024,Cincinnati Masters,M,64.0,Hard,False,2016,2026-08-22
2016-M035,Washington,A,64.0,Hard,False,2016,2026-08-22
2016-M052,Rio de Janeiro,A,32.0,Clay,False,2016,2026-08-22
2017-0301,Auckland,A,32.0,Hard,False,2017,2026-08-22
2017-0308,Munich,A,32.0,Clay,False,2017,2026-08-22
2017-0311,Queen's Club,A,32.0,Grass,False,2017,2026-08-22
2017-0314,Gstaad,A,32.0,Clay,False,2017,2026-08-22
2017-0315,Newport,A,32.0,Grass,False,2017,2026-08-22
2017-0316,Bastad,A,32.0,Clay,False,2017,2026-08-22
2017-0319,Kitzbuhel,A,32.0,Clay,False,2017,2026-08-22
2017-0321,Stuttgart,A,32.0,Grass,False,2017,2026-08-22
2017-0322,Geneva,A,32.0,Clay,False,2017,2026-08-22
2017-0328,Basel,A,32.0,Hard,False,2017,2026-08-22
2017-0329,Tokyo,A,32.0,Hard,False,2017,2026-08-22
2017-0337,Vienna,A,32.0,Hard,False,2017,2026-08-22
2017-0341,Metz,A,32.0,Hard,False,2017,2026-08-22
2017-0352,Paris Masters,M,64.0,Hard,False,2017,2026-08-22
2017-0360,Marrakech,A,32.0,Clay,False,2017,2026-08-22
2017-0375,Montpellier,A,32.0,Hard,False,2017,2026-08-22
2017-0402,Memphis,A,32.0,Hard,False,2017,2026-08-22
2017-0407,Rotterdam,A,32.0,Hard,False,2017,2026-08-22
2017-0410,Monte Carlo Masters,M,64.0,Clay,False,2017,2026-08-22
2017-0414,Hamburg,A,32.0,Clay,False,2017,2026-08-22
2017-0421,Canada Masters,M,64.0,Hard,False,2017,2026-08-22
2017-0425,Barcelona,A,64.0,Clay,False,2017,2026-08-22
2017-0429,Stockholm,A,32.0,Hard,False,2017,2026-08-22
2017-0439,Umag,A,32.0,Clay,False,2017,2026-08-22
2017-0451,Doha,A,32.0,Hard,False,2017,2026-08-22
2017-0495,Dubai,A,32.0,Hard,False,2017,2026-08-22
2017-0496,Marseille,A,32.0,Hard,False,2017,2026-08-22
2017-0499,Delray Beach,A,32.0,Hard,False,2017,2026-08-22
2017-0500,Halle,A,32.0,Grass,False,2017,2026-08-22
2017-0506,Buenos Aires,A,32.0,Clay,False,2017,2026-08-22
2017-0533,Sao Paulo,A,32.0,Clay,False,2017,2026-08-22
2017-0568,St. Petersburg,A,32.0,Hard,False,2017,2026-08-22
2017-0605,Tour Finals,F,8.0,Hard,False,2017,2026-08-22
2017-0717,Houston,A,32.0,Clay,False,2017,2026-08-22
2017-0891,Chennai,A,32.0,Hard,False,2017,2026-08-22
2017-5014,Shanghai Masters,M,64.0,Hard,False,2017,2026-08-22
2017-520,Roland Garros,G,128.0,Clay,False,2017,2026-08-22
2017-540,Wimbledon,G,128.0,Grass,False,2017,2026-08-22
2017-560,US Open,G,128.0,Hard,False,2017,2026-08-22
2017-580,Australian Open,G,128.0,Hard,False,2017,2026-08-22
2017-6116,Atlanta,A,32.0,Hard,False,2017,2026-08-22
2017-6242,Winston-Salem,A,64.0,Hard,False,2017,2026-08-22
2017-6932,Rio de Janeiro,A,32.0,Clay,False,2017,2026-08-22
2017-6967,Shenzhen,A,32.0,Hard,False,2017,2026-08-22
2017-7161,Quito,A,32.0,Clay,False,2017,2026-08-22
2017-7163,Istanbul,A,32.0,Clay,False,2017,2026-08-22
2017-7290,Estoril,A,32.0,Clay,False,2017,2026-08-22
2017-7434,Sofia,A,32.0,Hard,False,2017,2026-08-22
2017-7480,Los Cabos,A,32.0,Hard,False,2017,2026-08-22
2017-7485,Antwerp,A,32.0,Hard,False,2017,2026-08-22
2017-7581,Chengdu,A,32.0,Hard,False,2017,2026-08-22
2017-7648,Budapest,A,32.0,Clay,False,2017,2026-08-22
2017-7650,Antalya,A,32.0,Grass,False,2017,2026-08-22
2017-7694,Lyon,A,32.0,Clay,False,2017,2026-08-22
2017-7696,NextGen Finals,F,8.0,Hard,False,2017,2026-08-22
2017-M001,Sydney,A,32.0,Hard,False,2017,2026-08-22
2017-M004,Acapulco,A,32.0,Hard,False,2017,2026-08-22
2017-M006,Indian Wells Masters,M,128.0,Hard,False,2017,2026-08-22
2017-M007,Miami Masters,M,128.0,Hard,False,2017,2026-08-22
2017-M009,Rome Masters,M,64.0,Clay,False,2017,2026-08-22
2017-M010,s Hertogenbosch,A,32.0,Grass,False,2017,2026-08-22
2017-M014,Moscow,A,32.0,Hard,False,2017,2026-08-22
2017-M015,Beijing,A,32.0,Hard,False,2017,2026-08-22
2017-M016,Eastbourne,A,32.0,Grass,False,2017,2026-08-22
2017-M020,Brisbane,A,32.0,Hard,False,2017,2026-08-22
2017-M021,Madrid Masters,M,64.0,Clay,False,2017,2026-08-22
2017-M024,Cincinnati Masters,M,64.0,Hard,False,2017,2026-08-22
2017-M035,Washington,A,64.0,Hard,False,2017,2026-08-22
2018-0301,Auckland,A,32.0,Hard,False,2018,2026-08-22
2018-0308,Munich,A,32.0,Clay,False,2018,2026-08-22
2018-0311,Queen's Club,A,32.0,Grass,False,2018,2026-08-22
2018-0314,Gstaad,A,32.0,Clay,False,2018,2026-08-22
2018-0315,Newport,A,32.0,Grass,False,2018,2026-08-22
2018-0316,Bastad,A,32.0,Clay,False,2018,2026-08-22
2018-0319,Kitzbuhel,A,32.0,Clay,False,2018,2026-08-22
2018-0321,Stuttgart,A,32.0,Grass,False,2018,2026-08-22
2018-0322,Geneva,A,32.0,Clay,False,2018,2026-08-22
2018-0328,Basel,A,32.0,Hard,False,2018,2026-08-22
2018-0329,Tokyo,A,32.0,Hard,False,2018,2026-08-22
2018-0337,Vienna,A,32.0,Hard,False,2018,2026-08-22
2018-0341,Metz,A,32.0,Hard,False,2018,2026-08-22
2018-0352,Paris Masters,M,64.0,Hard,False,2018,2026-08-22
2018-0360,Marrakech,A,32.0,Clay,False,2018,2026-08-22
2018-0375,Montpellier,A,32.0,Hard,False,2018,2026-08-22
2018-0407,Rotterdam,A,32.0,Hard,False,2018,2026-08-22
2018-0410,Monte Carlo Masters,M,64.0,Clay,False,2018,2026-08-22
2018-0414,Hamburg,A,32.0,Clay,False,2018,2026-08-22
2018-0421,Canada Masters,M,64.0,Hard,False,2018,2026-08-22
2018-0424,New York,A,32.0,Hard,False,2018,2026-08-22
2018-0425,Barcelona,A,64.0,Clay,False,2018,2026-08-22
2018-0429,Stockholm,A,32.0,Hard,False,2018,2026-08-22
2018-0439,Umag,A,32.0,Clay,False,2018,2026-08-22
2018-0451,Doha,A,32.0,Hard,False,2018,2026-08-22
2018-0495,Dubai,A,32.0,Hard,False,2018,2026-08-22
2018-0496,Marseille,A,32.0,Hard,False,2018,2026-08-22
2018-0499,Delray Beach,A,32.0,Hard,False,2018,2026-08-22
2018-0500,Halle,A,32.0,Grass,False,2018,2026-08-22
2018-0506,Buenos Aires,A,32.0,Clay,False,2018,2026-08-22
2018-0533,Sao Paulo,A,32.0,Clay,False,2018,2026-08-22
2018-0568,St. Petersburg,A,32.0,Hard,False,2018,2026-08-22
2018-0605,Tour Finals,F,8.0,Hard,False,2018,2026-08-22
2018-0717,Houston,A,32.0,Clay,False,2018,2026-08-22
2018-0891,Pune,A,32.0,Hard,False,2018,2026-08-22
2018-5014,Shanghai Masters,M,64.0,Hard,False,2018,2026-08-22
2018-520,Roland Garros,G,128.0,Clay,False,2018,2026-08-22
2018-540,Wimbledon,G,128.0,Grass,False,2018,2026-08-22
2018-560,US Open,G,128.0,Hard,False,2018,2026-08-22
2018-580,Australian Open,G,128.0,Hard,False,2018,2026-08-22
2018-6116,Atlanta,A,32.0,Hard,False,2018,2026-08-22
2018-6242,Winston-Salem,A,64.0,Hard,False,2018,2026-08-22
2018-6932,Rio de Janeiro,A,32.0,Clay,False,2018,2026-08-22
2018-6967,Shenzhen,A,32.0,Hard,False,2018,2026-08-22
2018-7161,Quito,A,32.0,Clay,False,2018,2026-08-22
2018-7163,Istanbul,A,32.0,Clay,False,2018,2026-08-22
2018-7290,Estoril,A,32.0,Clay,False,2018,2026-08-22
2018-7434,Sofia,A,32.0,Hard,False,2018,2026-08-22
2018-7480,Los Cabos,A,32.0,Hard,False,2018,2026-08-22
2018-7485,Antwerp,A,32.0,Hard,False,2018,2026-08-22
2018-7581,Chengdu,A,32.0,Hard,False,2018,2026-08-22
2018-7648,Budapest,A,32.0,Clay,False,2018,2026-08-22
2018-7650,Antalya,A,32.0,Grass,False,2018,2026-08-22
2018-7694,Lyon,A,32.0,Clay,False,2018,2026-08-22
2018-7696,NextGen Finals,F,8.0,Hard,False,2018,2026-08-22
2018-M001,Sydney,A,32.0,Hard,False,2018,2026-08-22
2018-M004,Acapulco,A,32.0,Hard,False,2018,2026-08-22
2018-M006,Indian Wells Masters,M,128.0,Hard,False,2018,2026-08-22
2018-M007,Miami Masters,M,128.0,Hard,False,2018,2026-08-22
2018-M009,Rome Masters,M,64.0,Clay,False,2018,2026-08-22
2018-M010,s Hertogenbosch,A,32.0,Grass,False,2018,2026-08-22
2018-M014,Moscow,A,32.0,Hard,False,2018,2026-08-22
2018-M015,Beijing,A,32.0,Hard,False,2018,2026-08-22
2018-M016,Eastbourne,A,32.0,Grass,False,2018,2026-08-22
2018-M020,Brisbane,A,32.0,Hard,False,2018,2026-08-22
2018-M021,Madrid Masters,M,64.0,Clay,False,2018,2026-08-22
2018-M024,Cincinnati Masters,M,64.0,Hard,False,2018,2026-08-22
2018-M035,Washington,A,64.0,Hard,False,2018,2026-08-22
2019-0301,Auckland,A,32.0,Hard,False,2019,2026-08-22
2019-0308,Munich,A,32.0,Clay,False,2019,2026-08-22
2019-0311,Queen's Club,A,32.0,Grass,False,2019,2026-08-22
2019-0314,Gstaad,A,32.0,Clay,False,2019,2026-08-22
2019-0315,Newport,A,32.0,Grass,False,2019,2026-08-22
2019-0316,Bastad,A,32.0,Clay,False,2019,2026-08-22
2019-0319,Kitzbuhel,A,32.0,Clay,False,2019,2026-08-22
2019-0321,Stuttgart,A,32.0,Grass,False,2019,2026-08-22
2019-0322,Geneva,A,32.0,Clay,False,2019,2026-08-22
2019-0328,Basel,A,32.0,Hard,False,2019,2026-08-22
2019-0329,Tokyo,A,32.0,Hard,False,2019,2026-08-22
2019-0337,Vienna,A,32.0,Hard,False,2019,2026-08-22
2019-0341,Metz,A,32.0,Hard,False,2019,2026-08-22
2019-0352,Paris Masters,M,64.0,Hard,False,2019,2026-08-22
2019-0360,Marrakech,A,32.0,Clay,False,2019,2026-08-22
2019-0375,Montpellier,A,32.0,Hard,False,2019,2026-08-22
2019-0407,Rotterdam,A,32.0,Hard,False,2019,2026-08-22
